CLASSE,INDICE,DATE_TIME,X_TELA,Y_TELA,X_MOUSE,Y_MOUSE,V1,V2,V3,V4,V5,V6,V7,NOME
1.0,2839.0,2022-04-10 14:15:23.015,1105.0,458.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2840.0,2022-04-10 14:15:23.090,1103.0,438.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2841.0,2022-04-10 14:15:23.145,1101.0,428.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2842.0,2022-04-10 14:15:23.205,1098.0,422.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2843.0,2022-04-10 14:15:23.250,1099.0,420.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2844.0,2022-04-10 14:15:23.299,1100.0,414.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2845.0,2022-04-10 14:15:23.357,1099.0,400.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2846.0,2022-04-10 14:15:23.418,1101.0,395.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2847.0,2022-04-10 14:15:23.464,1102.0,374.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2848.0,2022-04-10 14:15:23.511,1098.0,333.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2849.0,2022-04-10 14:15:23.571,1096.0,313.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2850.0,2022-04-10 14:15:23.633,1092.0,305.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2851.0,2022-04-10 14:15:23.694,1090.0,302.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2852.0,2022-04-10 14:15:23.768,1092.0,301.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2853.0,2022-04-10 14:15:23.829,1093.0,296.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2854.0,2022-04-10 14:15:23.877,1092.0,294.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2855.0,2022-04-10 14:15:23.927,1092.0,293.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2856.0,2022-04-10 14:15:23.974,1093.0,292.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2857.0,2022-04-10 14:15:24.030,1092.0,289.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2858.0,2022-04-10 14:15:24.088,1095.0,264.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2859.0,2022-04-10 14:15:24.136,1098.0,253.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2860.0,2022-04-10 14:15:24.196,1098.0,248.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2861.0,2022-04-10 14:15:24.249,1099.0,241.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2862.0,2022-04-10 14:15:24.300,1099.0,241.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2863.0,2022-04-10 14:15:24.345,1100.0,247.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2864.0,2022-04-10 14:15:24.407,1103.0,354.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2865.0,2022-04-10 14:15:24.448,1105.0,399.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2866.0,2022-04-10 14:15:24.498,1104.0,416.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2867.0,2022-04-10 14:15:24.539,1101.0,421.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2868.0,2022-04-10 14:15:24.594,1099.0,424.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2869.0,2022-04-10 14:15:24.638,1098.0,453.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2870.0,2022-04-10 14:15:24.691,1097.0,478.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2871.0,2022-04-10 14:15:24.743,1096.0,489.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2872.0,2022-04-10 14:15:24.788,1093.0,490.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2873.0,2022-04-10 14:15:24.838,1093.0,487.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2874.0,2022-04-10 14:15:24.881,1094.0,485.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2875.0,2022-04-10 14:15:24.928,1089.0,488.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2876.0,2022-04-10 14:15:24.975,1088.0,490.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2877.0,2022-04-10 14:15:25.025,1088.0,496.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2878.0,2022-04-10 14:15:25.081,1088.0,496.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2879.0,2022-04-10 14:15:25.146,1068.0,486.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2880.0,2022-04-10 14:15:25.201,1047.0,467.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2881.0,2022-04-10 14:15:25.250,1034.0,457.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2882.0,2022-04-10 14:15:25.304,1031.0,453.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2883.0,2022-04-10 14:15:25.352,1032.0,449.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2884.0,2022-04-10 14:15:25.401,1039.0,434.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2885.0,2022-04-10 14:15:25.459,1054.0,403.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2886.0,2022-04-10 14:15:25.519,1058.0,392.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2887.0,2022-04-10 14:15:25.562,1061.0,388.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2888.0,2022-04-10 14:15:25.615,1061.0,386.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2889.0,2022-04-10 14:15:25.664,1059.0,369.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2890.0,2022-04-10 14:15:25.719,1055.0,339.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2891.0,2022-04-10 14:15:25.798,1056.0,322.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2892.0,2022-04-10 14:15:25.861,1058.0,319.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2893.0,2022-04-10 14:15:25.921,1060.0,316.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2894.0,2022-04-10 14:15:25.980,1060.0,318.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2895.0,2022-04-10 14:15:26.029,1058.0,317.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2896.0,2022-04-10 14:15:26.076,1061.0,315.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2897.0,2022-04-10 14:15:26.134,1061.0,315.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2898.0,2022-04-10 14:15:26.175,1063.0,315.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2899.0,2022-04-10 14:15:26.226,1076.0,292.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2900.0,2022-04-10 14:15:26.280,1093.0,256.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2901.0,2022-04-10 14:15:26.333,1096.0,241.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2902.0,2022-04-10 14:15:26.386,1101.0,234.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2903.0,2022-04-10 14:15:26.463,1101.0,229.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2904.0,2022-04-10 14:15:26.527,1097.0,230.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2905.0,2022-04-10 14:15:26.584,1097.0,229.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2906.0,2022-04-10 14:15:26.645,1080.0,234.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2907.0,2022-04-10 14:15:26.701,1066.0,238.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2908.0,2022-04-10 14:15:26.761,1056.0,244.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2909.0,2022-04-10 14:15:26.810,1051.0,244.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2910.0,2022-04-10 14:15:26.862,1049.0,244.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2911.0,2022-04-10 14:15:26.914,1045.0,248.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2912.0,2022-04-10 14:15:26.963,1041.0,268.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2913.0,2022-04-10 14:15:27.014,1040.0,277.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2914.0,2022-04-10 14:15:27.061,1039.0,284.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2915.0,2022-04-10 14:15:27.114,1040.0,280.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2916.0,2022-04-10 14:15:27.163,1044.0,256.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2917.0,2022-04-10 14:15:27.211,1047.0,239.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2918.0,2022-04-10 14:15:27.257,1053.0,227.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2919.0,2022-04-10 14:15:27.298,1050.0,222.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2920.0,2022-04-10 14:15:27.354,1053.0,217.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2921.0,2022-04-10 14:15:27.401,1050.0,213.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2922.0,2022-04-10 14:15:27.448,1052.0,158.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2923.0,2022-04-10 14:15:27.501,1068.0,90.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2924.0,2022-04-10 14:15:27.549,1065.0,120.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2925.0,2022-04-10 14:15:27.598,1065.0,124.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2926.0,2022-04-10 14:15:27.645,1063.0,118.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2927.0,2022-04-10 14:15:27.688,1063.0,118.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2928.0,2022-04-10 14:15:27.746,1013.0,152.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2929.0,2022-04-10 14:15:27.796,1019.0,176.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2930.0,2022-04-10 14:15:27.843,1022.0,199.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2931.0,2022-04-10 14:15:27.886,1025.0,207.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2932.0,2022-04-10 14:15:27.940,1006.0,243.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2933.0,2022-04-10 14:15:27.992,985.0,277.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2934.0,2022-04-10 14:15:28.034,979.0,285.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2935.0,2022-04-10 14:15:28.085,978.0,291.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2936.0,2022-04-10 14:15:28.127,977.0,297.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2937.0,2022-04-10 14:15:28.179,972.0,351.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2938.0,2022-04-10 14:15:28.229,969.0,430.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2939.0,2022-04-10 14:15:28.276,975.0,458.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2940.0,2022-04-10 14:15:28.325,976.0,468.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2941.0,2022-04-10 14:15:28.384,975.0,470.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2942.0,2022-04-10 14:15:28.441,970.0,472.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2943.0,2022-04-10 14:15:28.505,968.0,440.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2944.0,2022-04-10 14:15:28.563,964.0,404.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2945.0,2022-04-10 14:15:28.622,966.0,388.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2946.0,2022-04-10 14:15:28.665,966.0,381.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2947.0,2022-04-10 14:15:28.717,968.0,379.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2948.0,2022-04-10 14:15:28.764,970.0,377.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2949.0,2022-04-10 14:15:28.811,967.0,376.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2950.0,2022-04-10 14:15:28.874,968.0,377.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2951.0,2022-04-10 14:15:28.938,969.0,376.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2952.0,2022-04-10 14:15:28.993,968.0,375.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2953.0,2022-04-10 14:15:29.055,966.0,373.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2954.0,2022-04-10 14:15:29.131,967.0,369.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2955.0,2022-04-10 14:15:29.202,970.0,368.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2956.0,2022-04-10 14:15:29.259,971.0,364.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2957.0,2022-04-10 14:15:29.308,971.0,362.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2958.0,2022-04-10 14:15:29.373,973.0,359.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,2959.0,2022-04-10 14:15:29.421,973.0,358.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
